order_id,customer_id,product_id,quantity,order_date,gross_sales,discount,net_sales,costs,contribution_margin
ORD6244,CUST1081,PROD148,7,2024-05-30 05:01:38.465643762,45.85,0.1,41.26,25.97,15.29
ORD6245,CUST1197,PROD134,58,2024-05-30 07:55:31.020680454,390.92,0.1,351.83,221.56,130.27
ORD6246,CUST1145,PROD139,49,2024-05-30 10:49:23.575717144,40.67,0.05,38.64,23.03,15.61
ORD6247,CUST1149,PROD113,53,2024-05-30 13:43:16.130753836,227.37,0.13,197.81,128.79,69.02
ORD6248,CUST1036,PROD134,65,2024-05-30 16:37:08.685790526,438.1,0.11,389.91,248.3,141.61
ORD6249,CUST1095,PROD147,62,2024-05-30 19:31:01.240827218,333.56,0.02,326.89,189.1,137.79
ORD6250,CUST1055,PROD144,17,2024-05-30 22:24:53.795863908,84.32,0.06,79.26,47.77,31.49
ORD6251,CUST1104,PROD119,43,2024-05-31 01:18:46.350900600,70.52,0.13,61.35,39.99,21.36
ORD6252,CUST1058,PROD148,25,2024-05-31 04:12:38.905937290,163.75,0.01,162.11,92.75,69.36
ORD6253,CUST1130,PROD112,3,2024-05-31 07:06:31.460973982,8.04,0.14,6.91,4.56,2.35
ORD6254,CUST1155,PROD137,79,2024-05-31 10:00:24.016010674,413.96,0.1,372.56,234.63,137.93
ORD6255,CUST1034,PROD148,29,2024-05-31 12:54:16.571047364,189.95,0.09,172.85,107.59,65.26
ORD6256,CUST1188,PROD145,32,2024-05-31 15:48:09.126084056,215.68,0.04,207.05,122.24,84.81
ORD6257,CUST1092,PROD148,26,2024-05-31 18:42:01.681120746,170.3,0.04,163.49,96.46,67.03
ORD6258,CUST1181,PROD107,16,2024-05-31 21:35:54.236157438,94.24,0.14,81.05,53.44,27.61
ORD6259,CUST1190,PROD142,25,2024-06-01 00:29:46.791194128,28.75,0.04,27.6,16.25,11.35
ORD6260,CUST1096,PROD119,54,2024-06-01 03:23:39.346230820,88.56,0.12,77.93,50.22,27.71
ORD6261,CUST1134,PROD132,28,2024-06-01 06:17:31.901267512,243.6,0.06,228.98,138.04,90.94
ORD6262,CUST1075,PROD125,73,2024-06-01 09:11:24.456304202,89.06,0.02,87.28,50.37,36.91
ORD6263,CUST1048,PROD138,56,2024-06-01 12:05:17.011340894,59.36,0.0,59.36,33.6,25.76
ORD6264,CUST1093,PROD120,65,2024-06-01 14:59:09.566377584,75.4,0.08,69.37,42.9,26.47
ORD6265,CUST1158,PROD148,93,2024-06-01 17:53:02.121414276,609.15,0.15,517.78,345.03,172.75
ORD6266,CUST1185,PROD141,86,2024-06-01 20:46:54.676450966,55.04,0.06,51.74,30.96,20.78
ORD6267,CUST1188,PROD142,80,2024-06-01 23:40:47.231487658,92.0,0.05,87.4,52.0,35.4
ORD6268,CUST1023,PROD140,41,2024-06-02 02:34:39.786524348,67.24,0.05,63.88,38.13,25.75
ORD6269,CUST1147,PROD108,51,2024-06-02 05:28:32.341561040,190.74,0.08,175.48,108.12,67.36
ORD6270,CUST1036,PROD123,71,2024-06-02 08:22:24.896597732,379.85,0.07,353.26,215.13,138.13
ORD6271,CUST1003,PROD136,78,2024-06-02 11:16:17.451634422,577.98,0.13,502.84,327.6,175.24
ORD6272,CUST1107,PROD148,29,2024-06-02 14:10:10.006671114,189.95,0.08,174.75,107.59,67.16
ORD6273,CUST1125,PROD140,83,2024-06-02 17:04:02.561707804,136.12,0.08,125.23,77.19,48.04
ORD6274,CUST1019,PROD116,19,2024-06-02 19:57:55.116744496,74.67,0.02,73.18,42.37,30.81
ORD6275,CUST1187,PROD123,66,2024-06-02 22:51:47.671781186,353.1,0.15,300.14,199.98,100.16
ORD6276,CUST1151,PROD120,41,2024-06-03 01:45:40.226817878,47.56,0.04,45.66,27.06,18.6
ORD6277,CUST1049,PROD138,45,2024-06-03 04:39:32.781854570,47.7,0.01,47.22,27.0,20.22
ORD6278,CUST1176,PROD140,15,2024-06-03 07:33:25.336891260,24.6,0.1,22.14,13.95,8.19
ORD6279,CUST1178,PROD138,3,2024-06-03 10:27:17.891927952,3.18,0.09,2.89,1.8,1.09
ORD6280,CUST1095,PROD112,11,2024-06-03 13:21:10.446964642,29.48,0.06,27.71,16.72,10.99
ORD6281,CUST1104,PROD110,53,2024-06-03 16:15:03.002001334,144.69,0.06,136.01,82.15,53.86
ORD6282,CUST1163,PROD145,46,2024-06-03 19:08:55.557038024,310.04,0.12,272.84,175.72,97.12
ORD6283,CUST1116,PROD118,30,2024-06-03 22:02:48.112074716,83.1,0.03,80.61,47.1,33.51
ORD6284,CUST1097,PROD110,57,2024-06-04 00:56:40.667111408,155.61,0.12,136.94,88.35,48.59
ORD6285,CUST1065,PROD112,18,2024-06-04 03:50:33.222148098,48.24,0.1,43.42,27.36,16.06
ORD6286,CUST1078,PROD145,51,2024-06-04 06:44:25.777184790,343.74,0.06,323.12,194.82,128.3
ORD6287,CUST1161,PROD144,48,2024-06-04 09:38:18.332221480,238.08,0.07,221.41,134.88,86.53
ORD6288,CUST1163,PROD100,66,2024-06-04 12:32:10.887258172,535.92,0.04,514.48,303.6,210.88
ORD6289,CUST1005,PROD139,96,2024-06-04 15:26:03.442294862,79.68,0.11,70.92,45.12,25.8
ORD6290,CUST1038,PROD143,8,2024-06-04 18:19:55.997331554,50.08,0.08,46.07,28.4,17.67
ORD6291,CUST1169,PROD118,22,2024-06-04 21:13:48.552368244,60.94,0.05,57.89,34.54,23.35
ORD6292,CUST1114,PROD111,6,2024-06-05 00:07:41.107404936,21.06,0.09,19.16,11.94,7.22
ORD6293,CUST1185,PROD107,76,2024-06-05 03:01:33.662441628,447.64,0.15,380.49,253.84,126.65
ORD6294,CUST1124,PROD107,57,2024-06-05 05:55:26.217478318,335.73,0.07,312.23,190.38,121.85
ORD6295,CUST1011,PROD144,36,2024-06-05 08:49:18.772515010,178.56,0.14,153.56,101.16,52.4
ORD6296,CUST1130,PROD111,79,2024-06-05 11:43:11.327551700,277.29,0.05,263.43,157.21,106.22
ORD6297,CUST1017,PROD147,92,2024-06-05 14:37:03.882588392,494.96,0.01,490.01,280.6,209.41
ORD6298,CUST1039,PROD132,57,2024-06-05 17:30:56.437625082,495.9,0.03,481.02,281.01,200.01
ORD6299,CUST1020,PROD144,49,2024-06-05 20:24:48.992661774,243.04,0.06,228.46,137.69,90.77
ORD6300,CUST1142,PROD125,45,2024-06-05 23:18:41.547698466,54.9,0.03,53.25,31.05,22.2
ORD6301,CUST1098,PROD138,82,2024-06-06 02:12:34.102735156,86.92,0.0,86.92,49.2,37.72
ORD6302,CUST1025,PROD127,66,2024-06-06 05:06:26.657771848,336.6,0.14,289.48,190.74,98.74
ORD6303,CUST1007,PROD104,77,2024-06-06 08:00:19.212808538,108.57,0.13,94.46,61.6,32.86
ORD6304,CUST1099,PROD107,45,2024-06-06 10:54:11.767845230,265.05,0.11,235.89,150.3,85.59
ORD6305,CUST1086,PROD124,79,2024-06-06 13:48:04.322881920,643.85,0.03,624.53,364.98,259.55
ORD6306,CUST1041,PROD126,20,2024-06-06 16:41:56.877918612,156.0,0.02,152.88,88.4,64.48
ORD6307,CUST1171,PROD145,64,2024-06-06 19:35:49.432955302,431.36,0.01,427.05,244.48,182.57
ORD6308,CUST1013,PROD122,93,2024-06-06 22:29:41.987991994,371.07,0.11,330.25,210.18,120.07
ORD6309,CUST1077,PROD129,93,2024-06-07 01:23:34.543028686,365.49,0.14,314.32,207.39,106.93
ORD6310,CUST1001,PROD144,67,2024-06-07 04:17:27.098065376,332.32,0.06,312.38,188.27,124.11
ORD6311,CUST1118,PROD146,83,2024-06-07 07:11:19.653102068,672.3,0.02,658.85,380.97,277.88
ORD6312,CUST1036,PROD122,3,2024-06-07 10:05:12.208138758,11.97,0.08,11.01,6.78,4.23
ORD6313,CUST1068,PROD148,54,2024-06-07 12:59:04.763175450,353.7,0.05,336.02,200.34,135.68
ORD6314,CUST1165,PROD146,78,2024-06-07 15:52:57.318212140,631.8,0.06,593.89,358.02,235.87
ORD6315,CUST1040,PROD119,64,2024-06-07 18:46:49.873248832,104.96,0.09,95.51,59.52,35.99
ORD6316,CUST1061,PROD117,40,2024-06-07 21:40:42.428285524,220.8,0.11,196.51,125.2,71.31
ORD6317,CUST1059,PROD117,59,2024-06-08 00:34:34.983322214,325.68,0.02,319.17,184.67,134.5
ORD6318,CUST1124,PROD101,55,2024-06-08 03:28:27.538358906,466.95,0.01,462.28,264.55,197.73
ORD6319,CUST1110,PROD103,62,2024-06-08 06:22:20.093395596,234.98,0.15,199.73,133.3,66.43
ORD6320,CUST1013,PROD129,4,2024-06-08 09:16:12.648432288,15.72,0.03,15.25,8.92,6.33
ORD6321,CUST1083,PROD132,60,2024-06-08 12:10:05.203468978,522.0,0.01,516.78,295.8,220.98
ORD6322,CUST1129,PROD135,75,2024-06-08 15:03:57.758505670,284.25,0.03,275.72,161.25,114.47
ORD6323,CUST1069,PROD117,95,2024-06-08 17:57:50.313542360,524.4,0.01,519.16,297.35,221.81
ORD6324,CUST1144,PROD136,96,2024-06-08 20:51:42.868579052,711.36,0.06,668.68,403.2,265.48
ORD6325,CUST1122,PROD118,91,2024-06-08 23:45:35.423615744,252.07,0.12,221.82,142.87,78.95
ORD6326,CUST1088,PROD146,30,2024-06-09 02:39:27.978652434,243.0,0.05,230.85,137.7,93.15
ORD6327,CUST1027,PROD127,2,2024-06-09 05:33:20.533689126,10.2,0.07,9.49,5.78,3.71
ORD6328,CUST1065,PROD139,62,2024-06-09 08:27:13.088725816,51.46,0.1,46.31,29.14,17.17
ORD6329,CUST1162,PROD119,49,2024-06-09 11:21:05.643762508,80.36,0.08,73.93,45.57,28.36
ORD6330,CUST1004,PROD148,9,2024-06-09 14:14:58.198799198,58.95,0.13,51.29,33.39,17.9
ORD6331,CUST1192,PROD132,92,2024-06-09 17:08:50.753835890,800.4,0.13,696.35,453.56,242.79
ORD6332,CUST1167,PROD111,31,2024-06-09 20:02:43.308872582,108.81,0.0,108.81,61.69,47.12
ORD6333,CUST1183,PROD114,98,2024-06-09 22:56:35.863909272,77.42,0.12,68.13,44.1,24.03
ORD6334,CUST1163,PROD140,61,2024-06-10 01:50:28.418945964,100.04,0.07,93.04,56.73,36.31
ORD6335,CUST1044,PROD138,79,2024-06-10 04:44:20.973982654,83.74,0.15,71.18,47.4,23.78
ORD6336,CUST1150,PROD101,48,2024-06-10 07:38:13.529019346,407.52,0.07,378.99,230.88,148.11
ORD6337,CUST1046,PROD128,25,2024-06-10 10:32:06.084056036,47.25,0.15,40.16,26.75,13.41
ORD6338,CUST1030,PROD140,36,2024-06-10 13:25:58.639092728,59.04,0.11,52.55,33.48,19.07
ORD6339,CUST1138,PROD109,8,2024-06-10 16:19:51.194129418,19.52,0.04,18.74,11.04,7.7
ORD6340,CUST1009,PROD101,73,2024-06-10 19:13:43.749166110,619.77,0.08,570.19,351.13,219.06
ORD6341,CUST1194,PROD110,58,2024-06-10 22:07:36.304202802,158.34,0.15,134.59,89.9,44.69
ORD6342,CUST1117,PROD112,45,2024-06-11 01:01:28.859239492,120.6,0.13,104.92,68.4,36.52
ORD6343,CUST1013,PROD109,62,2024-06-11 03:55:21.414276184,151.28,0.01,149.77,85.56,64.21
ORD6344,CUST1079,PROD113,39,2024-06-11 06:49:13.969312874,167.31,0.11,148.91,94.77,54.14
ORD6345,CUST1092,PROD117,96,2024-06-11 09:43:06.524349566,529.92,0.05,503.42,300.48,202.94
ORD6346,CUST1009,PROD108,58,2024-06-11 12:36:59.079386256,216.92,0.0,216.92,122.96,93.96
ORD6347,CUST1075,PROD138,81,2024-06-11 15:30:51.634422948,85.86,0.06,80.71,48.6,32.11
ORD6348,CUST1093,PROD127,99,2024-06-11 18:24:44.189459640,504.9,0.04,484.7,286.11,198.59
ORD6349,CUST1104,PROD102,83,2024-06-11 21:18:36.744496330,83.83,0.12,73.77,47.31,26.46
ORD6350,CUST1000,PROD119,64,2024-06-12 00:12:29.299533022,104.96,0.05,99.71,59.52,40.19
ORD6351,CUST1132,PROD105,44,2024-06-12 03:06:21.854569712,146.08,0.12,128.55,82.72,45.83
ORD6352,CUST1019,PROD126,29,2024-06-12 06:00:14.409606404,226.2,0.0,226.2,128.18,98.02
ORD6353,CUST1007,PROD101,59,2024-06-12 08:54:06.964643094,500.91,0.05,475.86,283.79,192.07
ORD6354,CUST1170,PROD128,71,2024-06-12 11:47:59.519679786,134.19,0.04,128.82,75.97,52.85
ORD6355,CUST1000,PROD137,92,2024-06-12 14:41:52.074716478,482.08,0.04,462.8,273.24,189.56
ORD6356,CUST1056,PROD102,9,2024-06-12 17:35:44.629753168,9.09,0.01,9.0,5.13,3.87
ORD6357,CUST1063,PROD115,92,2024-06-12 20:29:37.184789860,261.28,0.03,253.44,148.12,105.32
ORD6358,CUST1117,PROD129,6,2024-06-12 23:23:29.739826550,23.58,0.08,21.69,13.38,8.31
ORD6359,CUST1027,PROD139,29,2024-06-13 02:17:22.294863242,24.07,0.04,23.11,13.63,9.48
ORD6360,CUST1120,PROD101,58,2024-06-13 05:11:14.849899932,492.42,0.06,462.87,278.98,183.89
ORD6361,CUST1106,PROD116,17,2024-06-13 08:05:07.404936624,66.81,0.06,62.8,37.91,24.89
ORD6362,CUST1164,PROD140,16,2024-06-13 10:58:59.959973314,26.24,0.13,22.83,14.88,7.95
ORD6363,CUST1174,PROD111,87,2024-06-13 13:52:52.515010006,305.37,0.14,262.62,173.13,89.49
ORD6364,CUST1164,PROD134,95,2024-06-13 16:46:45.070046698,640.3,0.07,595.48,362.9,232.58
ORD6365,CUST1048,PROD142,3,2024-06-13 19:40:37.625083388,3.45,0.05,3.28,1.95,1.33
ORD6366,CUST1119,PROD100,21,2024-06-13 22:34:30.180120080,170.52,0.02,167.11,96.6,70.51
ORD6367,CUST1043,PROD144,64,2024-06-14 01:28:22.735156770,317.44,0.14,273.0,179.84,93.16
ORD6368,CUST1055,PROD114,90,2024-06-14 04:22:15.290193462,71.1,0.01,70.39,40.5,29.89
ORD6369,CUST1155,PROD125,36,2024-06-14 07:16:07.845230152,43.92,0.04,42.16,24.84,17.32
ORD6370,CUST1110,PROD136,86,2024-06-14 10:10:00.400266844,637.26,0.04,611.77,361.2,250.57
ORD6371,CUST1133,PROD120,62,2024-06-14 13:03:52.955303536,71.92,0.05,68.32,40.92,27.4
ORD6372,CUST1107,PROD148,42,2024-06-14 15:57:45.510340226,275.1,0.02,269.6,155.82,113.78
ORD6373,CUST1188,PROD130,76,2024-06-14 18:51:38.065376918,529.72,0.12,466.15,300.2,165.95
ORD6374,CUST1147,PROD124,42,2024-06-14 21:45:30.620413608,342.3,0.02,335.45,194.04,141.41
ORD6375,CUST1113,PROD122,61,2024-06-15 00:39:23.175450300,243.39,0.1,219.05,137.86,81.19
ORD6376,CUST1077,PROD123,13,2024-06-15 03:33:15.730486990,69.55,0.02,68.16,39.39,28.77
ORD6377,CUST1129,PROD137,11,2024-06-15 06:27:08.285523682,57.64,0.01,57.06,32.67,24.39
ORD6378,CUST1036,PROD127,54,2024-06-15 09:21:00.840560372,275.4,0.14,236.84,156.06,80.78
ORD6379,CUST1019,PROD120,16,2024-06-15 12:14:53.395597064,18.56,0.03,18.0,10.56,7.44
ORD6380,CUST1025,PROD142,8,2024-06-15 15:08:45.950633756,9.2,0.12,8.1,5.2,2.9
ORD6381,CUST1028,PROD117,59,2024-06-15 18:02:38.505670446,325.68,0.08,299.63,184.67,114.96
ORD6382,CUST1000,PROD135,57,2024-06-15 20:56:31.060707138,216.03,0.01,213.87,122.55,91.32
ORD6383,CUST1118,PROD134,40,2024-06-15 23:50:23.615743828,269.6,0.14,231.86,152.8,79.06
ORD6384,CUST1034,PROD144,59,2024-06-16 02:44:16.170780520,292.64,0.04,280.93,165.79,115.14
ORD6385,CUST1197,PROD108,2,2024-06-16 05:38:08.725817210,7.48,0.13,6.51,4.24,2.27
ORD6386,CUST1058,PROD137,94,2024-06-16 08:32:01.280853902,492.56,0.03,477.78,279.18,198.6
ORD6387,CUST1068,PROD129,94,2024-06-16 11:25:53.835890594,369.42,0.13,321.4,209.62,111.78
ORD6388,CUST1160,PROD143,76,2024-06-16 14:19:46.390927284,475.76,0.0,475.76,269.8,205.96
ORD6389,CUST1178,PROD133,10,2024-06-16 17:13:38.945963976,36.5,0.08,33.58,20.7,12.88
ORD6390,CUST1011,PROD131,44,2024-06-16 20:07:31.501000666,198.88,0.12,175.01,112.64,62.37
ORD6391,CUST1019,PROD102,11,2024-06-16 23:01:24.056037358,11.11,0.14,9.55,6.27,3.28
ORD6392,CUST1180,PROD102,79,2024-06-17 01:55:16.611074048,79.79,0.14,68.62,45.03,23.59
ORD6393,CUST1042,PROD127,80,2024-06-17 04:49:09.166110740,408.0,0.12,359.04,231.2,127.84
ORD6394,CUST1125,PROD143,81,2024-06-17 07:43:01.721147430,507.06,0.13,441.14,287.55,153.59
ORD6395,CUST1049,PROD114,90,2024-06-17 10:36:54.276184122,71.1,0.03,68.97,40.5,28.47
ORD6396,CUST1028,PROD140,2,2024-06-17 13:30:46.831220814,3.28,0.04,3.15,1.86,1.29
ORD6397,CUST1184,PROD122,50,2024-06-17 16:24:39.386257504,199.5,0.04,191.52,113.0,78.52
ORD6398,CUST1038,PROD139,12,2024-06-17 19:18:31.941294196,9.96,0.06,9.36,5.64,3.72
ORD6399,CUST1183,PROD110,90,2024-06-17 22:12:24.496330886,245.7,0.06,230.96,139.5,91.46
ORD6400,CUST1170,PROD147,23,2024-06-18 01:06:17.051367578,123.74,0.08,113.84,70.15,43.69
ORD6401,CUST1177,PROD131,18,2024-06-18 04:00:09.606404268,81.36,0.02,79.73,46.08,33.65
ORD6402,CUST1150,PROD135,62,2024-06-18 06:54:02.161440960,234.98,0.1,211.48,133.3,78.18
ORD6403,CUST1171,PROD132,96,2024-06-18 09:47:54.716477652,835.2,0.03,810.14,473.28,336.86
ORD6404,CUST1037,PROD123,62,2024-06-18 12:41:47.271514342,331.7,0.05,315.11,187.86,127.25
ORD6405,CUST1083,PROD138,38,2024-06-18 15:35:39.826551034,40.28,0.08,37.06,22.8,14.26
ORD6406,CUST1150,PROD133,67,2024-06-18 18:29:32.381587724,244.55,0.12,215.2,138.69,76.51
ORD6407,CUST1127,PROD127,38,2024-06-18 21:23:24.936624416,193.8,0.11,172.48,109.82,62.66
ORD6408,CUST1125,PROD136,67,2024-06-19 00:17:17.491661106,496.47,0.1,446.82,281.4,165.42
ORD6409,CUST1044,PROD106,94,2024-06-19 03:11:10.046697798,182.36,0.02,178.71,103.4,75.31
ORD6410,CUST1051,PROD103,61,2024-06-19 06:05:02.601734490,231.19,0.08,212.69,131.15,81.54
ORD6411,CUST1079,PROD136,1,2024-06-19 08:58:55.156771180,7.41,0.01,7.34,4.2,3.14
ORD6412,CUST1177,PROD100,94,2024-06-19 11:52:47.711807872,763.28,0.06,717.48,432.4,285.08
ORD6413,CUST1123,PROD100,45,2024-06-19 14:46:40.266844562,365.4,0.06,343.48,207.0,136.48
ORD6414,CUST1118,PROD146,96,2024-06-19 17:40:32.821881254,777.6,0.01,769.82,440.64,329.18
ORD6415,CUST1007,PROD119,28,2024-06-19 20:34:25.376917944,45.92,0.04,44.08,26.04,18.04
ORD6416,CUST1084,PROD118,21,2024-06-19 23:28:17.931954636,58.17,0.14,50.03,32.97,17.06
ORD6417,CUST1128,PROD128,13,2024-06-20 02:22:10.486991326,24.57,0.14,21.13,13.91,7.22
ORD6418,CUST1007,PROD109,27,2024-06-20 05:16:03.042028018,65.88,0.05,62.59,37.26,25.33
ORD6419,CUST1156,PROD117,7,2024-06-20 08:09:55.597064710,38.64,0.01,38.25,21.91,16.34
ORD6420,CUST1095,PROD127,22,2024-06-20 11:03:48.152101400,112.2,0.03,108.83,63.58,45.25
ORD6421,CUST1101,PROD134,74,2024-06-20 13:57:40.707138092,498.76,0.06,468.83,282.68,186.15
ORD6422,CUST1004,PROD142,53,2024-06-20 16:51:33.262174782,60.95,0.14,52.42,34.45,17.97
ORD6423,CUST1085,PROD146,79,2024-06-20 19:45:25.817211474,639.9,0.02,627.1,362.61,264.49
ORD6424,CUST1174,PROD130,79,2024-06-20 22:39:18.372248164,550.63,0.11,490.06,312.05,178.01
ORD6425,CUST1033,PROD126,4,2024-06-21 01:33:10.927284856,31.2,0.02,30.58,17.68,12.9
ORD6426,CUST1192,PROD110,96,2024-06-21 04:27:03.482321548,262.08,0.15,222.77,148.8,73.97
ORD6427,CUST1054,PROD148,23,2024-06-21 07:20:56.037358238,150.65,0.06,141.61,85.33,56.28
ORD6428,CUST1118,PROD148,70,2024-06-21 10:14:48.592394930,458.5,0.12,403.48,259.7,143.78
ORD6429,CUST1170,PROD137,88,2024-06-21 13:08:41.147431620,461.12,0.05,438.06,261.36,176.7
ORD6430,CUST1157,PROD104,84,2024-06-21 16:02:33.702468312,118.44,0.09,107.78,67.2,40.58
ORD6431,CUST1113,PROD107,84,2024-06-21 18:56:26.257505002,494.76,0.03,479.92,280.56,199.36
ORD6432,CUST1144,PROD133,76,2024-06-21 21:50:18.812541694,277.4,0.02,271.85,157.32,114.53
ORD6433,CUST1025,PROD147,33,2024-06-22 00:44:11.367578384,177.54,0.14,152.68,100.65,52.03
ORD6434,CUST1135,PROD111,28,2024-06-22 03:38:03.922615076,98.28,0.14,84.52,55.72,28.8
ORD6435,CUST1046,PROD137,8,2024-06-22 06:31:56.477651768,41.92,0.13,36.47,23.76,12.71
ORD6436,CUST1112,PROD100,1,2024-06-22 09:25:49.032688458,8.12,0.09,7.39,4.6,2.79
ORD6437,CUST1075,PROD130,37,2024-06-22 12:19:41.587725150,257.89,0.12,226.94,146.15,80.79
ORD6438,CUST1071,PROD103,63,2024-06-22 15:13:34.142761840,238.77,0.01,236.38,135.45,100.93
ORD6439,CUST1088,PROD148,22,2024-06-22 18:07:26.697798532,144.1,0.05,136.89,81.62,55.27
ORD6440,CUST1045,PROD144,70,2024-06-22 21:01:19.252835222,347.2,0.05,329.84,196.7,133.14
ORD6441,CUST1195,PROD149,21,2024-06-22 23:55:11.807871914,143.01,0.1,128.71,81.06,47.65
ORD6442,CUST1032,PROD104,96,2024-06-23 02:49:04.362908606,135.36,0.05,128.59,76.8,51.79
ORD6443,CUST1000,PROD129,35,2024-06-23 05:42:56.917945296,137.55,0.02,134.8,78.05,56.75
ORD6444,CUST1146,PROD123,79,2024-06-23 08:36:49.472981988,422.65,0.09,384.61,239.37,145.24
ORD6445,CUST1030,PROD102,5,2024-06-23 11:30:42.028018678,5.05,0.12,4.44,2.85,1.59
ORD6446,CUST1141,PROD110,60,2024-06-23 14:24:34.583055370,163.8,0.06,153.97,93.0,60.97
ORD6447,CUST1052,PROD144,46,2024-06-23 17:18:27.138092060,228.16,0.02,223.6,129.26,94.34
ORD6448,CUST1047,PROD103,50,2024-06-23 20:12:19.693128752,189.5,0.03,183.82,107.5,76.32
ORD6449,CUST1068,PROD125,48,2024-06-23 23:06:12.248165442,58.56,0.04,56.22,33.12,23.1
ORD6450,CUST1104,PROD126,6,2024-06-24 02:00:04.803202134,46.8,0.04,44.93,26.52,18.41
ORD6451,CUST1089,PROD145,89,2024-06-24 04:53:57.358238826,599.86,0.1,539.87,339.98,199.89
ORD6452,CUST1189,PROD142,56,2024-06-24 07:47:49.913275516,64.4,0.09,58.6,36.4,22.2
ORD6453,CUST1193,PROD126,59,2024-06-24 10:41:42.468312208,460.2,0.1,414.18,260.78,153.4
ORD6454,CUST1191,PROD141,29,2024-06-24 13:35:35.023348898,18.56,0.05,17.63,10.44,7.19
ORD6455,CUST1197,PROD149,71,2024-06-24 16:29:27.578385590,483.51,0.12,425.49,274.06,151.43
ORD6456,CUST1062,PROD105,77,2024-06-24 19:23:20.133422280,255.64,0.03,247.97,144.76,103.21
ORD6457,CUST1072,PROD114,18,2024-06-24 22:17:12.688458972,14.22,0.07,13.22,8.1,5.12
ORD6458,CUST1160,PROD129,2,2024-06-25 01:11:05.243495664,7.86,0.12,6.92,4.46,2.46
ORD6459,CUST1168,PROD141,8,2024-06-25 04:04:57.798532354,5.12,0.03,4.97,2.88,2.09
ORD6460,CUST1088,PROD136,75,2024-06-25 06:58:50.353569046,555.75,0.02,544.64,315.0,229.64
ORD6461,CUST1175,PROD136,97,2024-06-25 09:52:42.908605736,718.77,0.13,625.33,407.4,217.93
ORD6462,CUST1012,PROD141,54,2024-06-25 12:46:35.463642428,34.56,0.05,32.83,19.44,13.39
ORD6463,CUST1072,PROD136,38,2024-06-25 15:40:28.018679118,281.58,0.1,253.42,159.6,93.82
ORD6464,CUST1076,PROD134,48,2024-06-25 18:34:20.573715810,323.52,0.0,323.52,183.36,140.16
ORD6465,CUST1158,PROD122,27,2024-06-25 21:28:13.128752500,107.73,0.1,96.96,61.02,35.94
ORD6466,CUST1067,PROD105,20,2024-06-26 00:22:05.683789192,66.4,0.05,63.08,37.6,25.48
ORD6467,CUST1097,PROD103,12,2024-06-26 03:15:58.238825884,45.48,0.01,45.03,25.8,19.23
ORD6468,CUST1124,PROD117,43,2024-06-26 06:09:50.793862574,237.36,0.09,216.0,134.59,81.41
ORD6469,CUST1101,PROD108,61,2024-06-26 09:03:43.348899266,228.14,0.04,219.01,129.32,89.69
ORD6470,CUST1131,PROD148,31,2024-06-26 11:57:35.903935956,203.05,0.06,190.87,115.01,75.86
ORD6471,CUST1101,PROD128,91,2024-06-26 14:51:28.458972648,171.99,0.01,170.27,97.37,72.9
ORD6472,CUST1018,PROD112,96,2024-06-26 17:45:21.014009338,257.28,0.02,252.13,145.92,106.21
ORD6473,CUST1197,PROD146,61,2024-06-26 20:39:13.569046030,494.1,0.04,474.34,279.99,194.35
ORD6474,CUST1081,PROD116,74,2024-06-26 23:33:06.124082722,290.82,0.01,287.91,165.02,122.89
ORD6475,CUST1140,PROD144,67,2024-06-27 02:26:58.679119412,332.32,0.14,285.8,188.27,97.53
ORD6476,CUST1022,PROD131,91,2024-06-27 05:20:51.234156104,411.32,0.0,411.32,232.96,178.36
ORD6477,CUST1082,PROD147,35,2024-06-27 08:14:43.789192794,188.3,0.07,175.12,106.75,68.37
ORD6478,CUST1108,PROD121,95,2024-06-27 11:08:36.344229486,791.35,0.02,775.52,448.4,327.12
ORD6479,CUST1074,PROD103,15,2024-06-27 14:02:28.899266176,56.85,0.05,54.01,32.25,21.76
ORD6480,CUST1128,PROD104,16,2024-06-27 16:56:21.454302868,22.56,0.14,19.4,12.8,6.6
ORD6481,CUST1087,PROD136,13,2024-06-27 19:50:14.009339560,96.33,0.02,94.4,54.6,39.8
ORD6482,CUST1053,PROD140,35,2024-06-27 22:44:06.564376250,57.4,0.14,49.36,32.55,16.81
ORD6483,CUST1198,PROD148,75,2024-06-28 01:37:59.119412942,491.25,0.03,476.51,278.25,198.26
ORD6484,CUST1088,PROD112,59,2024-06-28 04:31:51.674449632,158.12,0.11,140.73,89.68,51.05
ORD6485,CUST1142,PROD133,21,2024-06-28 07:25:44.229486324,76.65,0.08,70.52,43.47,27.05
ORD6486,CUST1064,PROD144,54,2024-06-28 10:19:36.784523014,267.84,0.13,233.02,151.74,81.28
ORD6487,CUST1075,PROD121,75,2024-06-28 13:13:29.339559706,624.75,0.08,574.77,354.0,220.77
ORD6488,CUST1198,PROD122,30,2024-06-28 16:07:21.894596396,119.7,0.08,110.12,67.8,42.32
ORD6489,CUST1142,PROD102,48,2024-06-28 19:01:14.449633088,48.48,0.03,47.03,27.36,19.67
ORD6490,CUST1148,PROD141,35,2024-06-28 21:55:07.004669780,22.4,0.02,21.95,12.6,9.35
ORD6491,CUST1146,PROD133,86,2024-06-29 00:48:59.559706470,313.9,0.14,269.95,178.02,91.93
ORD6492,CUST1059,PROD131,38,2024-06-29 03:42:52.114743162,171.76,0.05,163.17,97.28,65.89
